timestamp,session_id,voltage_mv,label
174,session_0_0,0.2667250133010442,0
175,session_0_0,0.28774819945674945,0
176,session_0_0,0.24048220329831071,0
177,session_0_0,0.30589786904837696,0
178,session_0_0,0.21332485372426133,0
179,session_0_0,0.35585165837378474,0
180,session_0_0,0.2443625587981592,0
181,session_0_0,0.16340931505855466,0
182,session_0_0,0.14586411375435177,0
183,session_0_0,0.21662899417370254,0
184,session_0_0,0.17438551265790508,0
185,session_0_0,0.21427016344713032,0
186,session_0_0,0.19520328905472467,0
187,session_0_0,0.16083259655931498,0
188,session_0_0,0.11502994765618246,0
189,session_0_0,0.0744874207556889,0
190,session_0_0,0.12073034792403987,0
191,session_0_0,0.17867012955242328,0
192,session_0_0,0.13931837504393427,0
193,session_0_0,0.05906128040710909,0
194,session_0_0,0.1227144669803185,0
195,session_0_0,0.12600280334999928,0
196,session_0_0,0.055201536836427686,0
197,session_0_0,0.09971575252437295,0
198,session_0_0,0.08755429475997943,0
199,session_0_0,0.020090641987134943,0
200,session_0_0,0.08770642706141889,0
201,session_0_0,0.09041846326397071,0
202,session_0_0,0.10907992789539016,0
203,session_0_0,0.10015322633640245,0
204,session_0_0,-0.02889527635458962,0
205,session_0_0,-0.014386997822152282,0
206,session_0_0,0.050764759025641655,0
207,session_0_0,0.04320540125198555,0
208,session_0_0,0.035767651069472356,0
209,session_0_0,0.19514874868689117,0
210,session_0_0,0.023553041294569865,0
211,session_0_0,0.04428426356147891,0
212,session_0_0,0.027706349434247074,0
213,session_0_0,0.005080606540681768,0
214,session_0_0,-0.050741444452258394,0
215,session_0_0,-0.004510669617116436,0
216,session_0_0,-0.08857197710481035,0
217,session_0_0,-0.06923198700812196,0
218,session_0_0,-0.08910664868793801,0
219,session_0_0,-0.06817757597096451,0
220,session_0_0,0.03604511075599841,0
221,session_0_0,-0.18044966447934427,0
222,session_0_0,-0.060152368921001585,0
223,session_0_0,-0.18245887000769057,0
224,session_0_0,-0.13275443505699633,0
225,session_0_0,-0.062020492606556586,0
226,session_0_0,-0.1205379711498572,0
227,session_0_0,-0.18489528911510694,0
228,session_0_0,-0.17399980803921128,0
229,session_0_0,-0.11145017415517866,0
230,session_0_0,-0.18911107831804397,0
231,session_0_0,-0.14889813530124804,0
232,session_0_0,-0.164534818304697,0
233,session_0_0,-0.20644820332636427,0
234,session_0_0,-0.07368659836942312,0
235,session_0_0,-0.1561627297889926,0
236,session_0_0,-0.296048378597958,0
237,session_0_0,-0.19235723081819714,0
238,session_0_0,-0.241612544539194,0
239,session_0_0,-0.17269786550880262,0
240,session_0_0,-0.26169338565026945,0
241,session_0_0,-0.23450197306459927,0
242,session_0_0,-0.21016206660211767,0
243,session_0_0,-0.19871693081844605,0
244,session_0_0,-0.30855826633125716,0
245,session_0_0,-0.27175128603307624,0
246,session_0_0,-0.2851988308152564,0
247,session_0_0,-0.30048448353433865,0
248,session_0_0,-0.18585144831294592,0
249,session_0_0,-0.26011947469877017,0
250,session_0_0,-0.3495940130122266,0
251,session_0_0,-0.2467734359721481,0
252,session_0_0,-0.1926095268714293,0
253,session_0_0,-0.2530775996918003,0
254,session_0_0,-0.38658426199911766,0
255,session_0_0,-0.34067241115198243,0
256,session_0_0,-0.25888882027803656,0
257,session_0_0,-0.3633189473170037,0
258,session_0_0,-0.31137174099117215,0
259,session_0_0,-0.3003831227812345,0
260,session_0_0,-0.39093708632549173,0
261,session_0_0,-0.35296495883252216,0
262,session_0_0,-0.5173713615331539,0
263,session_0_0,-0.4117666572955626,0
264,session_0_0,-0.37833376070080094,0
265,session_0_0,-0.4331702256276647,0
266,session_0_0,-0.2941527070701528,0
267,session_0_0,-0.4521879148918344,0
268,session_0_0,-0.4075049067570996,0
269,session_0_0,-0.3837006667092321,0
270,session_0_0,-0.3228211545702344,0
271,session_0_0,-0.47123611370171403,0
272,session_0_0,-0.34575304272419816,0
273,session_0_0,-0.40777683220251415,0
274,session_0_0,-0.46164921761030553,0
275,session_0_0,-0.3936609908927693,0
276,session_0_0,-0.41091169490722423,0
277,session_0_0,-0.45487925108431687,0
278,session_0_0,-0.42528634125458326,0
279,session_0_0,-0.45185359419004556,0
280,session_0_0,-0.430626088069833,0
281,session_0_0,-0.4068111982545368,0
282,session_0_0,-0.36413358913564997,0
283,session_0_0,-0.508742032126696,0
284,session_0_0,-0.3435157754340349,0
285,session_0_0,-0.5509866339887716,0
286,session_0_0,-0.46408418743427904,0
287,session_0_0,-0.43008894880950627,0
288,session_0_0,-0.4483616020923914,0
289,session_0_0,-0.4963484131306843,0
290,session_0_0,-0.4783170155096273,0
291,session_0_0,-0.49515303224261253,0
292,session_0_0,-0.5024573387493213,0
293,session_0_0,-0.4328885843927822,0
294,session_0_0,-0.45979044030345934,0
295,session_0_0,-0.5144516449184772,0
296,session_0_0,-0.4368830595411667,0
297,session_0_0,-0.4684464397757477,0
298,session_0_0,-0.44500770792170496,0
299,session_0_0,-0.4558993910779131,0
300,session_0_0,-0.530450834660426,0
301,session_0_0,-0.5185202537797448,0
302,session_0_0,-0.454546165774532,0
303,session_0_0,-0.4626811883958469,0
304,session_0_0,-0.4954225581012988,0
305,session_0_0,-0.4895775418119842,0
306,session_0_0,-0.4325155144181459,0
307,session_0_0,-0.526820377483497,0
308,session_0_0,-0.470617998549084,0
309,session_0_0,-0.5087014058769792,0
310,session_0_0,-0.5099824457556497,0
311,session_0_0,-0.44455374792553054,0
312,session_0_0,-0.4585034818144817,0
313,session_0_0,-0.4592679665645286,0
314,session_0_0,-0.4347260593732859,0
315,session_0_0,-0.49889374854501867,0
316,session_0_0,-0.46567763511245946,0
317,session_0_0,-0.5150074046974051,0
318,session_0_0,-0.4828920359097233,0
319,session_0_0,-0.5051013850673188,0
320,session_0_0,-0.49312601905155395,0
321,session_0_0,-0.4674873963990849,0
322,session_0_0,-0.5373137221594104,0
323,session_0_0,-0.3908289642594187,0
324,session_0_0,-0.5446832518256278,0
325,session_0_0,-0.5539145228311793,0
326,session_0_0,-0.4340111778426264,0
327,session_0_0,-0.45093442619806373,0
328,session_0_0,-0.4578019345951999,0
329,session_0_0,-0.45597087971072453,0
330,session_0_0,-0.4862709535231353,0
331,session_0_0,-0.5286824126713457,0
332,session_0_0,-0.4780815790765169,0
333,session_0_0,-0.5136734778288113,0
334,session_0_0,-0.4288949263748372,0
335,session_0_0,-0.48273172592491254,0
336,session_0_0,-0.5142745952197096,0
337,session_0_0,-0.4865833765471881,0
338,session_0_0,-0.4472758912100268,0
339,session_0_0,-0.49341168508531086,0
340,session_0_0,-0.5035346922291107,0
341,session_0_0,-0.44733337938689877,0
342,session_0_0,-0.444259985898643,0
343,session_0_0,-0.4787432324827471,0
344,session_0_0,-0.4737336339645347,0
345,session_0_0,-0.4352634764345485,0
346,session_0_0,-0.5158538014207892,0
347,session_0_0,-0.510306509975262,0
348,session_0_0,-0.47224018703267046,0
349,session_0_0,-0.4432767203238283,0
350,session_0_0,-0.41324793966456547,0
351,session_0_0,-0.35111788906835706,0
352,session_0_0,-0.37799940756965456,0
353,session_0_0,-0.42478121251391443,0
354,session_0_0,-0.4135431251474847,0
355,session_0_0,-0.4584338872911827,0
356,session_0_0,-0.40485622078443134,0
357,session_0_0,-0.4138956672343381,0
358,session_0_0,-0.37876901120153156,0
359,session_0_0,-0.4316197494638661,0
360,session_0_0,-0.35955624532218133,0
361,session_0_0,-0.30406516615038687,0
362,session_0_0,-0.3812329179015088,0
363,session_0_0,-0.35071748616824655,0
364,session_0_0,-0.3312205218650442,0
365,session_0_0,-0.3806310246804686,0
366,session_0_0,-0.34412644871604087,0
367,session_0_0,-0.3493824964890252,0
368,session_0_0,-0.3397305252637373,0
369,session_0_0,-0.3777894186830481,0
370,session_0_0,-0.3323616388873583,0
371,session_0_0,-0.3030603203365429,0
372,session_0_0,-0.2497022782946308,0
373,session_0_0,-0.26852256158693427,0
374,session_0_0,-0.2029823449243019,0
375,session_0_0,-0.34309424788905957,0
376,session_0_0,-0.2551276089808361,0
377,session_0_0,-0.2835260282780552,0
378,session_0_0,-0.1770865490301481,0
379,session_0_0,-0.3208106340115769,0
380,session_0_0,-0.3161376849175971,0
381,session_0_0,-0.29781535346559884,0
382,session_0_0,-0.36767431132817063,0
383,session_0_0,-0.2813421894511211,0
384,session_0_0,-0.2865285410983779,0
385,session_0_0,-0.23451370475128852,0
386,session_0_0,-0.2183525703517117,0
387,session_0_0,-0.13498577614359458,0
388,session_0_0,-0.1745755458871278,0
389,session_0_0,-0.24419431943515726,0
390,session_0_0,-0.253473767939712,0
391,session_0_0,-0.1771140030064304,0
392,session_0_0,-0.2608331198347529,0
393,session_0_0,-0.0963161412204002,0
394,session_0_0,-0.12194237695102868,0
395,session_0_0,-0.19735772335860063,0
396,session_0_0,-0.2525010592909848,0
397,session_0_0,-0.0920585293734881,0
398,session_0_0,-0.1583509760604781,0
399,session_0_0,-0.08357062979790658,0
400,session_0_0,-0.21798752897131737,0
401,session_0_0,-0.16100845738269348,0
402,session_0_0,-0.1235215685664632,0
403,session_0_0,-0.11415089248796145,0
404,session_0_0,-0.1316931261518069,0
405,session_0_0,-0.07071269452069422,0
406,session_0_0,-0.147878611245359,0
407,session_0_0,-0.0942376798292962,0
408,session_0_0,-0.0737054188377296,0
409,session_0_0,-0.0465817989068681,0
410,session_0_0,-0.029290252575294218,0
411,session_0_0,-0.11365574663464895,0
412,session_0_0,-0.1266690631358173,0
413,session_0_0,0.021392026733382093,0
414,session_0_0,-0.018395003478626503,0
415,session_0_0,-0.06494603547775468,0
416,session_0_0,0.0575310840190179,0
417,session_0_0,-0.006743078759134524,0
418,session_0_0,0.05394057431279646,0
419,session_0_0,0.005855296337667102,0
420,session_0_0,0.11301986726226114,0
421,session_0_0,0.10525036362979855,0
422,session_0_0,0.012532026963027678,0
423,session_0_0,0.08105006874212929,0
424,session_0_0,0.07222429221451734,0
425,session_0_0,0.1158620473385761,0
426,session_0_0,0.006648588824654349,0
427,session_0_0,0.09664926379532403,0
428,session_0_0,0.12270580229921092,0
429,session_0_0,-0.010730226151457578,0
430,session_0_0,0.025448604172847472,0
431,session_0_0,-0.009964353733851586,0
432,session_0_0,0.08589191907150308,0
433,session_0_0,0.14258200076116198,0
434,session_0_0,0.18914133557844526,0
435,session_0_0,0.12502113652070176,0
436,session_0_0,0.2100127663110591,0
437,session_0_0,0.06681354829787593,0
438,session_0_0,0.05785554221922072,0
439,session_0_0,0.14742111007095104,0
440,session_0_0,0.1765417704450625,0
441,session_0_0,0.162808327651023,0
442,session_0_0,0.06813849108939748,0
443,session_0_0,0.17408349737345255,0
444,session_0_0,0.1203047167473766,0
445,session_0_0,0.22595872680358667,0
446,session_0_0,0.21770856983326078,0
447,session_0_0,0.15924332212938197,0
448,session_0_0,0.18735617053474934,0
449,session_0_0,0.16685306205025918,0
450,session_0_0,0.22339449836706782,0
451,session_0_0,0.2809492653902507,0
452,session_0_0,0.19051702342739743,0
453,session_0_0,0.2715628191682067,0
454,session_0_0,0.22634929457951408,0
455,session_0_0,0.2196632661335551,0
456,session_0_0,0.26034172065152994,0
457,session_0_0,0.2202576137494634,0
458,session_0_0,0.2506024912845262,0
459,session_0_0,0.22459361300392125,0
460,session_0_0,0.3888622428162919,0
461,session_0_0,0.2984621872478805,0
462,session_0_0,0.2677189348981332,0
463,session_0_0,0.3193422309304221,0
464,session_0_0,0.3088953450849944,0
465,session_0_0,0.30926094513673785,0
466,session_0_0,0.35674329726907483,0
467,session_0_0,0.36956245502154605,0
468,session_0_0,0.31073941651678577,0
469,session_0_0,0.31397500722079796,0
470,session_0_0,0.3344375816880537,0
471,session_0_0,0.2384399358842621,0
472,session_0_0,0.2830426448769995,0
473,session_0_0,0.4323313054561257,0
474,session_0_0,0.4513393942276815,0
475,session_0_0,0.36165949601899805,0
476,session_0_0,0.40787517789497124,0
477,session_0_0,0.3994604998181734,0
478,session_0_0,0.5426062329952783,0
479,session_0_0,0.449317603760752,0
480,session_0_0,0.39153105608344485,0
481,session_0_0,0.3546483696167464,0
482,session_0_0,0.32651089699750474,0
483,session_0_0,0.42132258880801243,0
484,session_0_0,0.3775554642980784,0
485,session_0_0,0.34839035993148526,0
486,session_0_0,0.3912099641773858,0
487,session_0_0,0.37340138142270957,0
488,session_0_0,0.5156797593972267,0
489,session_0_0,0.47915141863160643,0
490,session_0_0,0.4383195651119339,0
491,session_0_0,0.5162653619903894,0
492,session_0_0,0.4495869202460304,0
493,session_0_0,0.40600425947360097,0
494,session_0_0,0.528473498456266,0
495,session_0_0,0.48240975050275103,0
496,session_0_0,0.40664631424101527,0
497,session_0_0,0.4519327959483644,0
498,session_0_0,0.4205059969358109,0
499,session_0_0,0.3978795356743373,0
500,session_0_0,0.5159558296400562,0
501,session_0_0,0.567639439999047,0
502,session_0_0,0.40465554273812215,0
503,session_0_0,0.5050408104794483,0
504,session_0_0,0.44656124126081936,0
505,session_0_0,0.45683021974077886,0
506,session_0_0,0.453551538655005,0
507,session_0_0,0.4418476220403753,0
508,session_0_0,0.48923992480076456,0
509,session_0_0,0.44692337978988644,0
510,session_0_0,0.5035407552334968,0
511,session_0_0,0.4889426745100882,0
512,session_0_0,0.48083315781396,0
513,session_0_0,0.4486173727281278,0
514,session_0_0,0.46626072683044045,0
515,session_0_0,0.5338610854497109,0
516,session_0_0,0.5220178841389697,0
517,session_0_0,0.4488628346097378,0
518,session_0_0,0.5033636826070986,0
519,session_0_0,0.5365106445333547,0
520,session_0_0,0.41590287331100795,0
521,session_0_0,0.526860526700129,0
522,session_0_0,0.46676816762863993,0
523,session_0_0,0.5285235396967741,0
524,session_0_0,0.46181229010032865,0
525,session_0_0,0.40960017965840384,0
526,session_0_0,0.4182236241611472,0
527,session_0_0,0.5016489342015513,0
528,session_0_0,0.5117623124092198,0
529,session_0_0,0.45297952167998407,0
530,session_0_0,0.5294319374595954,0
531,session_0_0,0.41362122505302834,0
532,session_0_0,0.4924762852623947,0
533,session_0_0,0.434200852134468,0
534,session_0_0,0.46101981522506413,0
535,session_0_0,0.49473034099954694,0
536,session_0_0,0.44797763611346675,0
537,session_0_0,0.4702978410096278,0
538,session_0_0,0.5382573211045756,0
539,session_0_0,0.4574052546804023,0
540,session_0_0,0.5262321076238217,0
541,session_0_0,0.4260507054290808,0
542,session_0_0,0.5070061259759535,0
543,session_0_0,0.5504659947839676,0
544,session_0_0,0.35256924251798727,0
545,session_0_0,0.4339633692422011,0
546,session_0_0,0.5002116913524493,0
547,session_0_0,0.4586496089571918,0
548,session_0_0,0.48469738119333533,0
549,session_0_0,0.4331740529449325,0
550,session_0_0,0.46483166503657347,0
551,session_0_0,0.4497434625418737,0
552,session_0_0,0.5128385313081838,0
553,session_0_0,0.4639902227757916,0
554,session_0_0,0.46486743083021337,0
555,session_0_0,0.4240106704149898,0
556,session_0_0,0.4167412942637597,0
557,session_0_0,0.4159114329992886,0
558,session_0_0,0.45358114340934785,0
559,session_0_0,0.4090307921214765,0
560,session_0_0,0.4406933758531222,0
561,session_0_0,0.5260032995775838,0
562,session_0_0,0.4617230256815546,0
563,session_0_0,0.39770496484789075,0
564,session_0_0,0.469812945657746,0
565,session_0_0,0.38500230420423204,0
566,session_0_0,0.2990623634646793,0
567,session_0_0,0.3460364855224835,0
568,session_0_0,0.29828412909129914,0
569,session_0_0,0.36954272810640976,0
570,session_0_0,0.3832468112627196,0
571,session_0_0,0.46126914011427356,0
572,session_0_0,0.3888300163553819,0
573,session_0_0,0.3564811032755002,0
574,session_0_0,0.4037761365127397,0
575,session_0_0,0.24653722087439506,0
576,session_0_0,0.36358241805756814,0
577,session_0_0,0.38497342056589173,0
578,session_0_0,0.26705129597489136,0
579,session_0_0,0.3926419618428766,0
580,session_0_0,0.3467771801516365,0
581,session_0_0,0.303411774517171,0
582,session_0_0,0.3500660626904899,0
583,session_0_0,0.42614069502645435,0
584,session_0_0,0.3158080422107754,0
585,session_0_0,0.313165357514283,0
586,session_0_0,0.2717581457906532,0
587,session_0_0,0.2461394563525986,0
588,session_0_0,0.3239889438136148,0
589,session_0_0,0.23344482120722496,0
590,session_0_0,0.27354196681716525,0
591,session_0_0,0.2397346236028748,0
592,session_0_0,0.2811609560327011,0
593,session_0_0,0.2674316092930642,0
594,session_0_0,0.29610556671074156,0
595,session_0_0,0.21215280963582683,0
596,session_0_0,0.21753141832036205,0
597,session_0_0,0.17540648309714563,0
598,session_0_0,0.19539898256609553,0
599,session_0_0,0.22969863575560182,0
600,session_0_0,0.241855523324651,0
601,session_0_0,0.1510243612282642,0
602,session_0_0,0.23369505999119933,0
603,session_0_0,0.2510359531266652,0
604,session_0_0,0.19692382889609927,0
605,session_0_0,0.2630502022510402,0
606,session_0_0,0.12344116982792948,0
607,session_0_0,0.092781597564391,0
608,session_0_0,0.05892711075760776,0
609,session_0_0,0.21548082737829163,0
610,session_0_0,0.16618069945311834,0
611,session_0_0,0.12343692939031997,0
612,session_0_0,0.13293991402918817,0
613,session_0_0,0.05536556201288851,0
614,session_0_0,0.22660100135408967,0
615,session_0_0,0.10342435590473671,0
616,session_0_0,0.0950610928039312,0
617,session_0_0,0.11848756268742441,0
618,session_0_0,0.09883905850980529,0
619,session_0_0,0.07855531960917889,0
620,session_0_0,0.02039474596069158,0
621,session_0_0,0.07603574203353793,0
622,session_0_0,0.1390955888302161,0
623,session_0_0,0.10478727247090795,0
624,session_0_0,0.10968905820212758,0
625,session_0_0,-0.0030243635677674498,0
626,session_0_0,-0.03444220304929518,0
627,session_0_0,0.0012469227874229811,0
628,session_0_0,0.0028190479100564463,0
629,session_0_0,0.047238904334621565,0
630,session_0_0,-0.09959569440752405,0
631,session_0_0,0.054006633830590026,0
632,session_0_0,-0.03786463537881174,0
633,session_0_0,-0.05879490368020354,0
634,session_0_0,-0.09553424396306479,0
635,session_0_0,-0.1351399148532046,0
636,session_0_0,-0.01869480720169661,0
637,session_0_0,-0.06363021295546076,0
638,session_0_0,-0.13922177472345854,0
639,session_0_0,-0.1468884574123341,0
640,session_0_0,-0.10631604443273521,0
641,session_0_0,-0.013447860550498292,0
642,session_0_0,-0.11722880806008935,0
643,session_0_0,-0.1867332127126409,0
644,session_0_0,-0.13116491355941645,0
645,session_0_0,-0.13978886037975158,0
646,session_0_0,-0.2682435233508831,0
647,session_0_0,-0.14333039954966703,0
648,session_0_0,-0.15934717816367033,0
649,session_0_0,-0.1201416410851202,0
650,session_0_0,-0.06962076382488233,0
651,session_0_0,-0.11282042510548704,0
652,session_0_0,-0.18963512329711427,0
653,session_0_0,-0.23851931456011216,0
654,session_0_0,-0.061486100409912425,0
655,session_0_0,-0.19411141363771175,0
656,session_0_0,-0.20324973069187152,0
657,session_0_0,-0.2119803766379445,0
658,session_0_0,-0.20765034049267142,0
659,session_0_0,-0.23150405752883402,0
660,session_0_0,-0.25965008176577337,0
661,session_0_0,-0.26493885437185005,0
662,session_0_0,-0.24580898513471175,0
663,session_0_0,-0.27786298199968934,0
664,session_0_0,-0.2927979933654156,0
665,session_0_0,-0.25824023678564934,0
666,session_0_0,-0.2826572933548557,0
667,session_0_0,-0.20099467833691065,0
668,session_0_0,-0.41496650872133806,0
669,session_0_0,-0.23400275978917276,0
670,session_0_0,-0.23236893301204997,0
671,session_0_0,-0.4043714279350369,0
672,session_0_0,-0.3237972953275825,0
673,session_0_0,-0.3311268913216503,0
674,session_0_0,-0.38875197125884353,0
675,session_0_0,-0.36301705437400217,0
676,session_0_0,-0.3853318457267601,0
677,session_0_0,-0.24779208618702475,0
678,session_0_0,-0.2941487032386047,0
679,session_0_0,-0.28280509751765875,0
680,session_0_0,-0.31567146576441885,0
681,session_0_0,-0.41350065161877614,0
682,session_0_0,-0.38848665576224545,0
683,session_0_0,-0.3429229050941712,0
684,session_0_0,-0.4335462700178841,0
685,session_0_0,-0.3417543232219839,0
686,session_0_0,-0.39429988045642866,0
687,session_0_0,-0.4058179184691576,0
688,session_0_0,-0.3562349694056663,0
689,session_0_0,-0.3741876542367495,0
690,session_0_0,-0.4189777023312896,0
691,session_0_0,-0.3474011804057278,0
692,session_0_0,-0.46376781619903934,0
693,session_0_0,-0.3831725723976771,0
694,session_0_0,-0.38847575820485825,0
695,session_0_0,-0.43767543961008304,0
696,session_0_0,-0.40986367521574496,0
697,session_0_0,-0.4926022313483653,0
698,session_0_0,-0.3876245722804705,0
699,session_0_0,-0.44675269409171586,0
700,session_0_0,-0.46722686645346473,0
701,session_0_0,-0.392124039427313,0
702,session_0_0,-0.483175343050234,0
703,session_0_0,-0.5216639915869091,0
704,session_0_0,-0.5322535247841031,0
705,session_0_0,-0.42720036251414634,0
706,session_0_0,-0.5244980829052285,0
707,session_0_0,-0.37560895240325914,0
708,session_0_0,-0.5702128222968497,0
709,session_0_0,-0.38395624472463225,0
710,session_0_0,-0.4607853221534258,0
711,session_0_0,-0.47862282869969025,0
712,session_0_0,-0.5033773982459414,0
713,session_0_0,-0.45841167421504597,0
714,session_0_0,-0.48237951248151906,0
715,session_0_0,-0.427353762525178,0
716,session_0_0,-0.47871988010735395,0
717,session_0_0,-0.47871947631667744,0
718,session_0_0,-0.5061089666433022,0
719,session_0_0,-0.49235953717767506,0
720,session_0_0,-0.4755958190947648,0
